id,requester_id,receiver_id,is_mutual
1662,710,247,false
1663,967,469,true
1664,144,771,true
1665,574,905,false
1666,920,389,true
1667,17,531,true
1668,51,694,true
1669,420,526,true
1670,725,26,false
1671,915,684,false
1672,554,857,true
1673,763,161,true
1674,13,618,false
1675,856,107,true
1676,44,636,false
1677,92,116,true
1678,969,713,true
1679,916,472,false
1680,517,981,false
1681,731,293,true
1682,309,470,true
1683,159,97,true
1684,700,446,true
1685,743,512,true
1686,487,626,true
1687,772,213,false
1688,663,538,false
1689,591,460,false
1690,105,730,false
1691,286,686,true
1692,333,176,true
1693,278,741,false
1694,628,49,false
1695,445,958,true
1696,588,683,true
1697,158,166,true
1698,184,380,true
1699,24,349,false
1700,339,639,true
1701,258,572,true
1702,354,978,true
1703,603,812,false
1704,508,389,false
1705,818,594,true
1706,665,667,false
1707,967,698,false
1708,649,441,true
1709,661,974,false
1710,440,204,false
1711,25,789,true
1712,599,511,false
1713,607,165,true
1714,417,281,false
1715,773,425,false
1716,638,775,true
1717,620,168,false
1718,170,77,true
1719,722,305,false
1720,831,308,true
1721,791,828,false
1722,388,975,false
1723,506,449,true
1724,575,336,true
1725,651,879,false
1726,643,24,true
1727,467,318,true
1728,489,757,false
1729,247,577,true
1730,773,367,false
1731,489,601,false
1732,683,494,false
1733,207,110,true
1734,871,701,true
1735,235,313,false
1736,734,464,true
1737,720,176,true
1738,702,151,false
1739,920,687,false
1740,275,794,true
1741,307,267,true
1742,223,931,false
1743,441,290,false
1744,46,578,false
1745,178,569,true
1746,532,216,false
1747,365,160,true
1748,249,33,true
1749,259,698,false
1750,196,969,false
1751,930,255,false
1752,531,293,true
1753,105,695,false
1754,909,937,true
1755,501,103,true
1756,357,522,false
1757,723,303,true
1758,442,44,true
1759,633,135,true
1760,85,971,true
1761,847,336,false
1762,815,955,false
1763,484,287,false
1764,594,325,false
1765,929,944,false
1766,193,453,true
1767,370,645,false
1768,841,813,true
1769,993,486,false
1770,576,109,true
1771,193,500,false
1772,977,740,true
1773,272,54,true
1774,70,102,true
1775,810,496,false
1776,78,368,false
1777,126,535,false
1778,666,283,false
1779,298,969,true
1780,470,975,false
1781,465,672,false
1782,671,599,true
1783,972,380,true
1784,487,733,false
1785,488,332,false
1786,489,667,true
1787,346,174,true
1788,51,239,false
1789,298,451,false
1790,164,834,true
1791,284,46,true
1792,987,514,false
1793,742,924,false
1794,571,49,false
1795,427,898,false
1796,611,719,true
1797,124,43,false
1798,191,206,false
1799,151,375,false
1800,122,74,false
1801,601,674,false
1802,687,129,true
1803,956,579,true
1804,905,285,false
1805,108,466,false
1806,952,879,true
1807,761,714,true
1808,122,647,false
1809,765,682,false
1810,722,890,true
1811,195,292,false
1812,598,813,false
1813,130,760,true
1814,707,692,false
1815,621,504,false
1816,159,977,false
1817,844,576,false
1818,198,621,false
1819,70,608,false
1820,591,391,true
1821,412,633,true
1822,465,73,true
1823,782,165,true
1824,643,249,true
1825,63,370,true
1826,760,695,false
1827,352,764,false
1828,643,324,true
1829,486,184,false
1830,322,977,false
1831,340,663,true
1832,128,284,false
1833,398,896,false
1834,836,925,false
1835,346,674,true
1836,733,880,false
1837,491,937,true
1838,981,973,true
1839,171,925,false
1840,866,451,true
1841,464,361,false
1842,968,54,false
1843,934,987,false
1844,674,850,true
1845,671,912,false
1846,121,245,true
1847,714,543,true
1848,220,931,true
1849,66,650,false
1850,432,307,true
1851,86,778,false
1852,229,266,false
1853,969,532,false
1854,665,134,true
1855,17,432,false
1856,137,419,false
1857,207,8,false
1858,296,642,true
1859,68,338,true
1860,143,695,true
1861,690,507,false
1862,988,652,true
1863,272,661,false
1864,550,335,true
1865,514,744,false
1866,81,131,false
1867,829,809,false
1868,315,975,false
1869,81,945,true
1870,763,330,false
1871,358,370,false
1872,939,503,true
1873,280,140,false
1874,702,834,true
1875,515,867,true
1876,974,350,true
1877,371,110,true
1878,708,513,true
1879,447,119,false
1880,819,302,false
1881,648,52,true
1882,516,216,false
1883,311,411,true
1884,114,597,false
1885,74,664,true
1886,986,844,true
1887,429,557,true
1888,751,127,true
1889,583,431,true
1890,931,522,false
1891,48,947,true
1892,703,235,true
1893,958,444,true
1894,184,14,true
1895,387,933,false
1896,892,454,true
1897,369,212,false
1898,186,891,true
1899,576,875,true
1900,505,828,true
1901,209,421,true
1902,103,312,false
1903,641,971,true
1904,987,91,true
1905,79,307,true
1906,488,975,false
1907,519,26,true
1908,556,317,true
1909,951,344,true
1910,507,612,true
1911,26,495,true
1912,684,297,false
1913,567,216,false
1914,511,950,false
1915,903,792,false
1916,513,42,true
1917,112,169,true
1918,281,415,false
1919,92,797,false
1920,641,264,true
1921,109,445,false
1922,736,903,false
1923,521,771,false
1924,192,246,false
1925,593,75,true
1926,42,782,true
1927,660,873,false
1928,448,185,false
1929,384,307,false
1930,821,955,false
1931,742,290,true
1932,811,205,true
1933,348,820,true
1934,580,987,false
1935,838,759,false
1936,840,179,true
1937,288,861,true
1938,453,714,false
1939,716,238,true
1940,611,790,true
1941,14,37,false
1942,209,872,false
1943,82,361,false
1944,218,293,false
1945,757,119,true
1946,714,379,true
1947,76,56,true
1948,476,980,false
1949,850,843,false
1950,906,817,true
1951,755,751,false
1952,771,382,true
1953,492,297,false
1954,620,216,true
1955,440,96,false
1956,947,590,true
1957,645,7,false
1958,114,999,false
1959,110,180,false
1960,950,137,false
1961,267,379,true
1962,466,101,false
1963,449,745,true
1964,951,437,false
1965,630,605,true
1966,181,86,false
1967,271,740,false
1968,333,816,true
1969,847,146,true
1970,194,876,false
1971,754,285,false
1972,70,894,false
1973,647,791,false
1974,963,712,false
1975,877,212,false
1976,90,115,false
1977,592,440,false
1978,735,837,true
1979,78,968,true
1980,845,217,true
1981,880,961,false
1982,429,253,false
1983,884,780,true
1984,944,833,false
1985,761,981,true
1986,35,387,false
1987,301,224,true
1988,223,974,true
1989,889,494,true
1990,182,700,true
1991,977,198,false
1992,95,585,true
1993,541,883,true
1994,850,974,true
1995,792,414,true
1996,935,546,true
1997,160,311,true
1998,228,134,true
1999,730,758,true
2000,993,672,false
2001,575,663,true
2002,92,109,false
2003,550,842,false
2004,267,842,false
2005,450,673,false
2006,188,453,false
2007,329,687,true
2008,724,693,false
2009,248,738,true
2010,625,565,false
2011,567,296,true
2012,46,243,false
2013,705,945,true
2014,321,912,false
2015,238,859,true
2016,393,5,true
2017,208,855,true
2018,874,725,false
2019,353,152,true
2020,942,38,true
2021,99,142,false
2022,873,935,true
2023,981,137,false
2024,616,793,false
2025,199,2,true
2026,394,317,false
2027,319,565,true
2028,452,367,false
2029,971,105,false
2030,864,383,false
2031,32,975,true
2032,482,488,true
2033,461,982,false
2034,566,494,false
2035,524,679,true
2036,656,655,true
2037,80,372,false
2038,242,197,true
2039,885,30,true
2040,119,181,false
2041,676,919,false
2042,494,909,true
2043,902,937,true
2044,663,854,true
2045,428,247,true
2046,821,704,false
2047,635,940,false
2048,655,813,true
2049,427,568,false
2050,188,829,false
2051,655,712,false
2052,390,174,true
2053,199,549,false
2054,545,730,true
2055,256,984,true
2056,174,127,true
2057,576,182,true
2058,331,873,true
2059,949,649,true
2060,989,281,false
2061,521,342,false
2062,75,193,true
2063,282,401,false
2064,442,138,true
2065,332,106,true
2066,815,439,false
2067,910,385,true
2068,594,357,true
2069,244,309,true
2070,97,466,false
2071,961,557,false
2072,527,244,true
2073,326,476,false
2074,859,549,false
2075,466,766,true
2076,16,465,false
2077,276,751,true
2078,691,665,false
2079,556,447,false
2080,577,72,false
2081,256,184,false
2082,433,828,true
2083,155,570,false
2084,660,352,false
2085,447,297,false
2086,256,790,false
2087,605,780,false
2088,538,310,true
2089,614,654,true
2090,869,83,true
2091,180,115,true
2092,519,414,true
2093,340,580,true
2094,198,456,false
2095,587,550,true
2096,22,130,false
2097,705,102,false
2098,692,338,false
2099,516,589,false
2100,832,378,false
2101,437,897,false
2102,156,918,false
2103,623,152,true
2104,807,146,false
2105,46,474,false
2106,484,103,true
2107,864,269,false
2108,372,143,true
2109,859,435,true
2110,681,400,true
2111,830,646,false
2112,870,520,true
2113,41,655,false
2114,23,171,false
2115,889,692,true
2116,313,468,false
2117,784,187,false
2118,696,438,true
2119,447,863,false
2120,6,966,true
2121,899,571,false
2122,524,260,false
2123,956,364,false
2124,395,13,true
2125,430,993,true
2126,778,197,false
2127,704,240,true
2128,320,599,false
2129,904,661,false
2130,132,589,false
2131,929,310,false
2132,34,16,false
2133,477,315,true
2134,259,503,false
2135,298,1000,false
2136,480,100,true
2137,499,260,false
2138,322,590,false
2139,210,529,false
2140,702,865,true
2141,382,460,true
2142,919,961,true
2143,912,853,true
2144,22,873,false
2145,499,565,true
2146,130,517,false
2147,110,405,false
2148,379,396,true
2149,752,706,true
2150,152,29,false
2151,774,148,true
2152,157,222,false
2153,217,827,true
2154,894,641,true
2155,689,767,true
2156,82,929,false
2157,127,358,false
2158,965,715,false
2159,158,167,true
2160,31,549,false
2161,960,654,true
2162,10,993,true
2163,372,38,false
2164,243,591,false
2165,646,437,false
2166,805,819,true
2167,327,677,false
2168,722,727,true
2169,899,642,false
2170,836,504,false
2171,436,911,false
2172,5,994,true
2173,342,533,false
2174,576,725,true
2175,868,131,true
2176,525,866,false
2177,568,165,true
2178,472,674,true
2179,30,165,false
2180,9,366,false
2181,371,670,false
2182,632,365,true
2183,272,482,false
2184,124,973,true
2185,638,547,true
2186,756,19,false
2187,625,753,false
2188,487,112,false
2189,919,103,true
2190,619,498,false
2191,816,121,true
2192,93,800,false
2193,474,689,true
2194,332,462,true
2195,838,799,true
2196,346,432,true
2197,757,678,false
2198,608,127,false
2199,918,547,false
2200,386,894,false
2201,564,508,false
2202,409,620,false
2203,738,117,true
2204,90,826,false
2205,628,952,false
2206,911,952,true
2207,337,167,false
2208,558,520,true
2209,534,70,true
2210,101,387,false
2211,833,131,true
2212,695,608,true
2213,331,140,true
2214,551,822,true
2215,42,1,false
2216,544,444,false
2217,564,491,true
2218,697,626,true
2219,307,141,true
2220,306,888,false
2221,427,844,false
2222,612,386,true
2223,409,634,false
2224,987,497,false
2225,326,833,false
2226,167,403,true
2227,538,266,false
2228,931,260,true
2229,865,414,true
2230,721,781,false
2231,403,716,false
2232,916,612,false
2233,222,606,true
2234,310,90,false
2235,113,124,false
2236,557,331,true
2237,104,283,false
2238,197,93,false
2239,687,973,true
2240,677,959,true
2241,516,172,false
2242,582,417,false
2243,373,395,false
2244,803,804,true
2245,785,387,false
2246,61,537,true
2247,341,862,true
2248,308,610,false
2249,650,372,true
2250,486,433,false
2251,720,881,true
2252,138,12,true
2253,94,921,true
2254,52,267,true
2255,814,211,false
2256,892,211,false
2257,479,999,true
2258,948,826,true
2259,943,996,false
2260,245,982,false
2261,389,798,true
2262,322,649,false
2263,774,652,true
2264,494,676,true
2265,445,119,true
2266,819,964,false
2267,6,915,true
2268,167,578,true
2269,435,81,true
2270,403,673,true
2271,922,124,false
2272,606,901,true
2273,836,629,false
2274,609,654,true
2275,42,223,false
2276,981,123,true
2277,815,361,true
2278,950,817,true
2279,292,170,false
2280,919,149,false
2281,923,560,true
2282,590,301,false
2283,283,465,false
2284,493,753,false
2285,343,84,false
2286,894,249,false
2287,917,950,false
2288,628,327,true
2289,971,585,false
2290,335,331,false
2291,12,176,false
2292,190,144,true
2293,972,312,true
2294,743,836,false
2295,49,187,false
2296,63,766,true
2297,361,165,true
2298,89,509,true
2299,721,236,true
2300,747,908,true
2301,96,27,false
2302,185,735,true
2303,144,47,true
2304,496,260,true
2305,562,495,true
2306,567,417,false
2307,841,575,false
2308,666,73,true
2309,465,945,true
2310,190,152,true
2311,332,501,true
2312,546,630,false
2313,819,639,false
2314,581,34,true
2315,727,501,false
2316,828,26,false
2317,966,138,true
2318,609,672,true
2319,365,998,false
2320,846,11,false
2321,342,202,false
2322,97,190,false
2323,985,543,true
2324,417,519,true
2325,409,269,true
2326,446,421,false
2327,827,37,false
2328,792,795,true
2329,855,870,true
2330,349,622,true
2331,3,756,false
2332,187,403,false
2333,232,95,false
2334,453,666,false
2335,482,293,true
2336,662,91,false
2337,800,895,true
2338,229,917,false
2339,1000,352,false
2340,785,288,false
2341,661,22,true
2342,590,602,true
2343,340,943,true
2344,457,238,false
2345,210,142,true
2346,726,447,true
2347,66,532,false
2348,336,957,true
2349,151,473,false
2350,936,944,true
2351,562,854,true
2352,930,98,true
2353,87,597,true
2354,722,32,true
2355,286,145,false
2356,945,849,false
2357,582,805,false
2358,50,791,false
2359,644,730,true
2360,319,336,true
2361,251,717,false
2362,630,67,false
2363,755,458,true
2364,679,218,true
2365,273,542,true
2366,483,21,false
2367,768,220,false
2368,664,350,true
2369,217,190,false
2370,681,943,true
2371,344,811,true
2372,524,398,true
2373,876,549,true
2374,279,537,true
2375,28,981,false
2376,933,361,false
2377,60,576,true
2378,325,392,false
2379,410,583,true
2380,488,515,false
2381,873,431,false
2382,360,316,true
2383,405,432,false
2384,598,109,false
2385,994,505,true
2386,434,981,false
2387,817,46,false
2388,892,896,true
2389,337,219,false
2390,993,228,false
2391,541,894,true
2392,627,827,true
2393,508,225,false
2394,972,401,false
2395,975,339,true
2396,654,406,false
2397,711,242,true
2398,559,37,true
2399,184,949,true
2400,457,907,false
2401,967,773,true
2402,677,193,false
2403,455,87,false
2404,429,611,true
2405,32,914,false
2406,784,86,true
2407,570,508,true
2408,244,120,true
2409,933,167,true
2410,805,165,true
2411,838,404,false
2412,146,839,false
2413,651,681,true
2414,576,263,false
2415,584,535,false
2416,506,476,true
2417,687,991,false
2418,972,113,false
2419,17,117,false
2420,381,455,true
2421,903,309,false
2422,450,537,true
2423,44,161,false
2424,409,426,true
2425,848,847,false
2426,785,441,true
2427,185,986,false
2428,806,518,true
2429,802,21,false
2430,788,673,false
2431,220,686,false
2432,646,455,false
2433,915,554,true
2434,881,389,false
2435,497,729,false
2436,544,162,true
2437,24,531,false
2438,263,75,false
2439,580,886,true
2440,433,831,false
2441,128,480,true
2442,936,500,false
2443,611,913,true
2444,239,948,true
2445,320,628,true
2446,607,965,true
2447,776,198,true
2448,341,802,true
2449,135,217,true
2450,797,270,true
2451,211,531,true
2452,652,400,false
2453,750,111,false
2454,308,979,true
2455,631,322,false
2456,912,612,true
2457,555,981,true
2458,728,861,true
2459,878,336,true
2460,714,152,true
2461,175,62,true
2462,523,529,true
2463,380,223,true
2464,55,452,false
2465,223,31,false
2466,43,6,true
2467,423,97,false
2468,626,943,false
2469,103,833,true
2470,848,881,false
2471,586,646,false
2472,149,890,true
2473,276,668,true
2474,912,447,true
2475,773,578,true
2476,835,733,false
2477,957,325,true
2478,194,769,false
2479,856,80,true
2480,848,616,false
2481,35,279,false
2482,873,159,false
2483,774,840,true
2484,848,390,false
2485,138,617,false
2486,405,839,true
2487,321,524,false
2488,373,526,true
2489,302,637,false
2490,334,234,true
2491,189,840,false
2492,572,856,false
2493,899,868,true
2494,367,742,true
2495,833,330,false
2496,81,907,false
2497,185,175,true
2498,919,730,true
2499,771,725,false
2500,957,696,false
2501,302,460,true
2502,838,550,false
2503,761,961,true
2504,892,727,false
2505,161,246,true
2506,309,684,true
2507,757,580,false
2508,554,560,true
2509,303,456,false
2510,879,998,true
2511,891,487,false
2512,703,111,true
2513,851,798,true
2514,944,933,true
2515,986,463,false
2516,342,609,false
2517,556,303,false
2518,192,274,false
2519,607,265,false
2520,856,784,false
2521,62,221,true
2522,69,450,false
2523,20,483,true
2524,912,872,false
2525,153,797,false
2526,784,646,true
2527,215,953,false
2528,383,131,false
2529,899,477,true
2530,426,434,true
2531,138,271,true
2532,348,471,false
2533,200,503,true
2534,66,351,false
2535,142,272,true
2536,126,41,false
2537,989,605,true
2538,696,312,true
2539,699,907,true
2540,616,67,false
2541,329,206,true
2542,95,64,false
2543,251,540,false
2544,592,536,true
2545,467,980,true
2546,472,337,false
2547,376,911,true
2548,307,10,true
2549,178,203,false
2550,60,573,true
2551,198,232,true
2552,814,597,true
2553,604,939,false
2554,973,460,false
2555,989,582,true
2556,797,367,false
2557,603,789,true
2558,498,85,false
2559,171,75,false
2560,530,321,false
2561,708,168,true
2562,671,967,true
2563,344,631,false
2564,658,981,true
2565,607,559,true
2566,812,990,false
2567,781,50,true
2568,552,751,false
2569,374,875,true
2570,760,121,true
2571,170,449,false
2572,252,155,true
2573,350,194,false
2574,96,80,false
2575,646,179,false
2576,413,181,false
2577,255,536,false
2578,276,188,true
2579,99,182,true
2580,417,809,false
2581,235,961,true
2582,789,599,true
2583,884,392,false
2584,280,128,true
2585,96,671,true
2586,470,226,false
2587,196,89,false
2588,483,452,false
2589,754,955,true
2590,113,847,false
2591,395,136,true
2592,948,596,true
2593,505,119,true
2594,897,107,false
2595,399,694,true
2596,58,503,false
2597,599,682,false
2598,134,442,false
2599,529,549,true
2600,513,781,true
2601,546,829,true
2602,296,144,true
2603,506,422,false
2604,478,698,false
2605,443,419,false
2606,283,697,true
2607,519,68,false
2608,735,234,false
2609,43,100,false
2610,487,705,true
2611,739,27,true
2612,806,187,false
2613,713,744,true
2614,619,7,true
2615,180,77,false
2616,391,310,false
2617,664,320,true
2618,968,855,false
2619,297,289,false
2620,964,748,true
2621,103,271,false
2622,322,617,false
2623,299,561,true
2624,456,377,false
2625,931,622,false
2626,381,267,true
2627,518,617,true
2628,323,96,false
2629,784,369,false
2630,885,270,false
2631,853,836,false
2632,440,672,true
2633,969,628,true
2634,36,130,true
2635,117,510,true
2636,601,692,false
2637,66,347,true
2638,186,394,false
2639,514,904,true
2640,123,456,false
2641,256,202,false
2642,152,94,true
2643,689,127,false
2644,433,591,false
2645,878,129,false
2646,955,723,false
2647,206,610,true
2648,217,786,true
2649,209,35,false
2650,411,622,false
2651,28,996,true
2652,392,793,true
2653,432,539,true
2654,99,212,false
2655,816,392,false
2656,508,296,true
2657,129,139,false
2658,221,981,false
2659,771,172,true
2660,151,787,true
2661,20,276,false
2662,570,287,false
2663,405,160,false
2664,2,972,true
2665,10,104,false
2666,750,135,true
2667,620,467,false
2668,621,772,false
2669,575,333,true
2670,963,381,true
2671,466,974,true
2672,87,62,false
2673,866,403,false
2674,350,294,false
2675,997,914,true
2676,150,656,false
2677,917,185,false
2678,870,352,true
2679,688,981,true
2680,756,439,false
2681,390,647,false
2682,613,5,false
2683,887,368,true
2684,898,656,true
2685,409,388,false
2686,494,66,true
2687,609,674,false
2688,944,975,false
2689,289,366,false
2690,63,125,false
2691,440,866,true
2692,981,902,false
2693,890,674,false
2694,234,142,false
2695,193,124,true
2696,502,631,true
2697,663,627,false
2698,424,172,true
2699,257,54,true
2700,26,184,false
2701,361,366,false
2702,902,784,true
2703,999,464,false
2704,40,189,false
2705,872,790,true
2706,591,804,false
2707,381,244,false
2708,208,515,false
2709,472,780,false
2710,605,775,true
2711,204,972,false
2712,313,537,true
2713,694,147,true
2714,106,400,false
2715,919,631,false
2716,760,488,false
2717,834,464,true
2718,251,759,true
2719,48,969,false
2720,591,643,true
2721,849,53,false
2722,714,10,false
2723,639,877,false
2724,495,299,false
2725,386,895,false
2726,213,51,true
2727,331,587,true
2728,816,441,true
2729,161,519,true
2730,214,167,false
2731,84,357,false
2732,183,222,false
2733,232,640,true
2734,884,154,true
2735,662,463,true
2736,531,919,false
2737,277,850,false
2738,912,165,false
2739,917,714,false
2740,677,855,false
2741,420,462,false
2742,71,544,true
2743,322,182,true
2744,903,445,false
2745,596,608,true
2746,873,302,true
2747,447,915,false
2748,943,951,false
2749,19,356,true
2750,548,475,false
2751,417,195,true
2752,585,381,false
2753,229,855,true
2754,555,110,false
2755,934,569,false
2756,745,315,true
2757,816,754,true
2758,719,972,true
2759,255,844,false
2760,259,486,true
2761,485,263,false
2762,581,873,true
2763,291,469,false
2764,285,603,false
2765,494,487,false
2766,217,960,true
2767,173,5,true
2768,724,601,false
2769,627,928,true
2770,464,176,false
2771,517,701,true
2772,819,618,false
2773,313,384,false
2774,10,224,true
2775,848,2,true
2776,896,569,true
2777,612,545,true
2778,962,82,false
2779,450,888,true
2780,40,281,false
2781,373,442,true
2782,329,450,false
2783,158,30,false
2784,131,746,true
2785,582,691,true
2786,800,981,true
2787,900,541,false
2788,999,982,true
2789,978,387,false
2790,62,934,false
2791,387,974,false
2792,87,671,true
2793,434,284,true
2794,805,227,true
2795,811,110,true
2796,92,929,true
2797,868,398,false
2798,564,181,false
2799,181,194,false
2800,659,988,true
2801,644,551,false
2802,82,216,true
2803,293,568,false
2804,55,774,false
2805,779,816,true
2806,503,815,false
2807,281,378,true
2808,164,416,true
2809,320,959,true
2810,550,811,false
2811,242,497,true
2812,320,932,true
2813,641,508,true
2814,22,845,false
2815,517,395,false
2816,449,979,true
2817,406,261,true
2818,65,114,true
2819,52,289,true
2820,927,315,true
2821,89,422,true
2822,679,734,false
2823,484,670,false
2824,974,637,false
2825,131,521,true
2826,945,543,true
2827,236,394,false
2828,963,442,false
2829,661,563,true
2830,560,162,true
2831,320,733,true
2832,397,383,true
2833,410,696,true
2834,848,989,false
2835,286,862,false
2836,732,436,false
2837,32,510,true
2838,15,196,false
2839,506,153,true
2840,87,918,false
2841,891,239,true
2842,342,359,true
2843,99,802,true
2844,185,855,false
2845,729,392,true
2846,187,515,false
2847,910,871,false
2848,276,112,false
2849,765,142,false
2850,129,806,true
2851,711,838,true
2852,610,167,false
2853,963,221,false
2854,540,859,true
2855,902,636,false
2856,976,32,true
2857,882,451,false
2858,950,940,false
2859,241,30,false
2860,692,656,false
2861,759,497,true
2862,969,932,true
2863,302,871,false
2864,27,617,false
2865,694,212,true
2866,213,311,true
2867,128,670,true
2868,650,647,false
2869,262,792,true
2870,531,476,true
2871,844,476,true
2872,688,69,true
2873,273,245,false
2874,389,595,true
2875,13,370,true
2876,681,844,false
2877,760,615,false
2878,470,940,true
2879,787,444,false
2880,221,746,true
2881,952,871,true
2882,941,113,false
2883,470,88,false
2884,518,176,false
2885,192,610,true
2886,124,238,false
2887,593,128,false
2888,954,935,false
2889,620,481,true
2890,885,876,true
2891,974,717,false
2892,310,965,false
2893,525,637,false
2894,621,136,false
2895,448,12,false
2896,392,18,false
2897,702,730,false
2898,432,512,true
2899,903,423,true
2900,436,639,true
2901,866,93,false
2902,257,254,false
2903,858,107,false
2904,833,561,false
2905,602,194,false
2906,873,593,false
2907,557,537,true
2908,349,735,true
2909,900,729,false
2910,401,57,false
2911,982,958,false
2912,403,502,true
2913,748,749,true
2914,635,95,true
2915,998,380,false
2916,426,525,false
2917,276,63,false
2918,489,858,false
2919,990,166,true
2920,948,143,false
2921,852,710,true
2922,69,907,false
2923,338,656,false
2924,448,405,true
2925,314,603,false
2926,283,317,false
2927,738,634,true
2928,838,732,true
2929,250,529,true
2930,512,564,true
2931,49,152,true
2932,735,340,true
2933,188,784,true
2934,755,400,false
2935,814,936,true
2936,75,383,true
2937,318,795,true
2938,47,86,false
2939,499,311,false
2940,735,433,false
2941,104,130,false
2942,692,567,false
2943,602,24,false
2944,470,957,false
2945,369,408,false
2946,806,520,true
2947,480,740,false
2948,730,23,true
2949,96,409,true
2950,280,379,false
2951,915,266,false
2952,456,534,false
2953,455,829,true
2954,292,611,true
2955,499,674,true
2956,626,625,false
2957,998,494,true
2958,110,941,true
2959,629,905,true
2960,297,806,true
2961,820,640,false
2962,971,59,true
2963,772,599,false
2964,405,509,true
2965,455,52,true
2966,717,649,false
2967,528,479,true
2968,352,299,false
2969,984,208,true
2970,759,991,false
2971,115,836,false
2972,918,207,true
2973,56,370,true
2974,476,498,false
2975,739,761,false
2976,521,457,true
2977,234,229,true
2978,700,979,true
2979,124,281,true
2980,706,954,false
2981,1,744,true
2982,863,384,false
2983,363,568,true
2984,757,547,false
2985,200,857,false
2986,368,316,true
2987,672,705,true
2988,472,939,true
2989,771,898,false
2990,325,589,true
2991,89,283,true
2992,760,926,true
2993,351,945,true
2994,286,149,false
2995,480,448,false
2996,379,489,false
2997,309,969,true
2998,204,358,false
2999,961,643,false
3000,884,192,true
3001,440,789,false
3002,107,592,true
3003,912,454,false
3004,899,337,false
3005,425,418,true
3006,661,677,true
3007,39,385,true
3008,899,244,true
3009,95,660,false
3010,338,451,true
3011,939,267,false
3012,864,403,false
3013,271,785,false
3014,925,832,false
3015,596,493,true
3016,753,934,true
3017,756,962,true
3018,529,747,false
3019,916,588,true
3020,333,16,true
3021,195,581,true
3022,670,662,true
3023,354,909,false
3024,204,347,true
3025,32,348,true
3026,593,611,false
3027,661,405,true
3028,657,690,false
3029,288,966,false
3030,106,36,true
3031,807,898,false
3032,930,841,false
3033,989,287,false
3034,14,294,false
3035,495,301,false
3036,324,18,true
3037,219,245,false
3038,240,483,true
3039,798,288,true
3040,362,672,false
3041,990,558,false
3042,219,519,true
3043,61,23,true
3044,543,367,true
3045,45,421,true
3046,965,430,false
3047,396,193,false
3048,642,958,false
3049,866,266,true
3050,255,494,true
3051,247,175,false
3052,272,991,true
3053,98,615,false
3054,892,446,true
3055,162,449,true
3056,741,119,true
3057,296,894,true
3058,373,17,false
3059,980,517,true
3060,322,174,false
3061,266,924,false
3062,711,145,true
3063,230,148,true
3064,608,379,false
3065,783,427,true
3066,371,647,false
3067,788,575,false
3068,391,149,true
3069,503,753,false
3070,510,816,false
3071,812,356,false
3072,289,22,false
3073,777,465,true
3074,406,526,true
3075,872,725,true
3076,634,555,false
3077,310,919,false
3078,94,235,true
3079,877,448,false
3080,359,353,true
3081,475,152,false
3082,517,635,false
3083,183,201,false
3084,622,483,true
3085,570,794,false
3086,239,922,false
3087,808,352,true
3088,611,496,false
3089,656,278,true
3090,232,827,true
3091,205,94,false
3092,172,46,false
3093,534,965,false
3094,127,561,true
3095,943,364,false
3096,504,426,true
3097,417,998,true
3098,134,465,false
3099,584,579,false
3100,500,41,false
3101,134,645,false
3102,396,291,false
3103,23,424,false
3104,520,218,true
3105,844,902,false
3106,98,571,false
3107,37,96,true
3108,778,723,true
3109,399,979,false
3110,590,59,false
3111,805,71,false
3112,916,71,true
3113,241,862,false
3114,899,44,true
3115,574,571,true
3116,94,852,true
3117,607,275,true
3118,918,425,true
3119,738,854,false
3120,817,583,false
3121,238,906,false
3122,916,265,true
3123,959,216,false
3124,290,309,false
3125,910,455,true
3126,537,700,true
3127,944,689,true
3128,813,219,true
3129,761,851,false
3130,364,348,false
3131,468,578,true
3132,376,860,false
3133,999,100,true
3134,237,467,false
3135,165,12,false
3136,390,546,true
3137,681,364,true
3138,615,414,true
3139,437,402,true
3140,445,492,false
3141,833,260,false
3142,705,254,false
3143,203,87,false
3144,457,771,true
3145,541,716,false
3146,54,875,false
3147,84,482,true
3148,655,917,false
3149,515,11,true
3150,757,154,true
3151,555,955,true
3152,661,308,true
3153,707,185,true
3154,553,579,true
3155,257,101,true
3156,482,762,false
3157,572,914,true
3158,962,662,false
3159,25,676,true
3160,254,484,false
3161,642,79,true
3162,891,92,false
3163,58,273,true
3164,91,196,false
3165,55,888,true
3166,627,632,true
3167,323,770,false
3168,75,229,false
3169,186,600,true
3170,142,317,true
3171,922,467,false
3172,263,704,false
3173,326,195,false
3174,471,725,true
3175,41,158,true
3176,894,324,true
3177,41,911,true
3178,779,968,false
3179,929,945,true
3180,347,936,false
3181,45,999,false
3182,146,267,false
3183,631,704,true
3184,104,679,true
3185,714,9,false
3186,820,322,false
3187,431,320,true
3188,1,614,true
3189,322,121,false
3190,711,274,true
3191,463,893,false
3192,706,620,true
3193,181,263,false
3194,788,516,false
3195,664,208,true
3196,722,220,true
3197,798,661,true
3198,350,919,true
3199,989,763,false
3200,276,423,true
3201,146,307,false
3202,33,121,false
3203,482,422,false
3204,406,753,true
3205,888,83,false
3206,860,726,true
3207,239,886,false
3208,243,810,true
3209,936,623,false
3210,197,952,false
3211,921,108,true
3212,368,499,true
3213,993,578,true
3214,676,502,true
